x,y
100.13638581566589,516.9318667286811
101.12949798442193,523.2652862196297
97.95028042236031,506.9302308997312
102.75600241191535,531.5020869203843
96.25337586467083,499.8905973000256
90.16487459660505,467.70736021227106
103.63567896282855,538.0175315808474
94.15213093043054,484.5347131772807
108.08011817384408,555.2325863821725
101.91447977954324,526.9430452272923
97.92421284767424,510.06955677672414
101.39274311201272,522.564959588803
93.14368903077289,485.33063908415477
106.45770287186969,549.2828793697394
95.37738698630407,492.94217258789365
105.55801039397092,542.8495879306748
94.52689605148882,489.3544910778604
100.67879807516971,517.8338205455028
104.58291261922848,543.5556261279319
97.30403544970748,503.969223348505
95.84891324241853,494.7247431776399
110.22475675599897,571.1377898057215
94.06282534699726,485.76930966013265
93.86816640805242,485.9842821295749
102.08196993508265,525.0295330455789
103.70909827604234,533.2423557935216
95.98412669299833,498.5639018553483
96.20211326578081,494.1886499381814
92.82228603443025,482.52445003619
98.89573352280836,509.3898393155628
102.84927580603222,527.5408158191152
105.58349379768916,542.2156657829019
91.9623393195208,476.0631845248136
98.26435715383163,508.6759707820023
102.6856304816132,528.9670437941137
102.91480025490074,532.8508536919196
105.24456465677281,540.9208147284686
105.9810725316301,546.9547359005815
103.36554185064654,533.4237593564159
94.54359774103551,489.38072165818596
99.22480648353168,514.1603130808578
104.00306000879785,539.6333740370736
102.79926779349924,532.9420774272345
111.25596630079349,575.7588727692392
101.85620631730282,525.6703672724959
98.46601566298928,510.4182974553638
110.27601855529122,569.8027330473233
101.95457627035684,530.1115911068729
107.57865633952785,555.0087494389466
103.35924603349892,530.5702876217812
101.28579002441019,523.6637790395718
100.40978541015437,519.1621057197899
96.98272404648066,501.7958509949067
100.56427078721529,522.0030224098475
99.91175200086958,516.827661709713
101.72473504678464,524.3126565884412
90.60899976276647,472.17726276856183
101.34256307581542,524.1749479790132
96.20347763436843,501.48870978379273
101.01686860143262,524.9148182436902
86.87018333371162,452.8050241758675
97.42154790567011,505.49042054294705
105.67855665878348,547.1635896331677
103.38528862614453,532.076621076393
100.16615147908261,516.9693341739535
110.09356604245112,564.8065031272679
99.96883829593598,513.2595120079127
92.2086097465472,477.36120538527575
100.9300379936424,523.412099748424
97.43873035431363,501.8222020218361
107.82609868135758,553.6159780784972
101.38015228925903,524.2290640012321
102.64544860854456,534.5503180290158
104.26222945180095,541.6081185159505
95.21954821956835,491.71007513147055
99.11061613800955,513.2220355107945
100.75710059429164,518.7683558994478
101.51653730158296,524.7390110639653
95.41511695973468,498.48036106512393
100.82020763876861,523.2762303442897
109.32139743943361,559.8089631503402
95.31588119096588,492.2955736368402
106.56787577285174,552.5621933838406
96.36177620553134,500.2677505132162
101.2709699062368,527.2099871157969
104.7219046508371,540.8999669152103
103.21514018548719,534.8409002761274
87.2300901810847,453.56234239758476
98.2460274158508,507.6466909437235
102.09771653937295,527.3177153465635
96.69555860687473,497.1022464750939
88.7824577593502,464.1790533006914
96.77358281074774,499.2989693160153
97.17239056583782,503.2082294034837
98.56517643287711,507.4164716939758
93.04533186380118,481.93782796759444
102.9292692248237,529.6609464192159
102.55497395068124,529.4612495509239
101.9884762126724,527.0397078057832
91.17832970728678,474.7243739580854
107.09180464511752,550.7847577596723
99.35867869355927,519.1647198687795
94.78822650699352,490.337975709131
95.43429969701096,496.5984534479272
98.47109193461881,510.43518194461507
102.37078282704361,531.3920621746186
99.30656880261985,513.7195631466323
97.35976772506311,503.3515109938252
102.58430496972451,530.3623706954303
106.25302357769806,551.0595359720895
96.12312905839865,498.1376608493257
91.6171820060621,475.23227953258663
101.42269751366942,520.0813345917427
105.86743562331797,547.7258280003447
97.45854524521296,506.1277940112309
93.01596165981529,481.4597624083891
96.7968594197601,502.99535524322397
97.55627037756634,505.1333008104073
98.61108606143283,511.78026600083376
102.03602468443836,527.7038951143887
99.91269310991564,515.6961286517025
104.21748790087037,538.2150335937332
101.14920363172699,519.8681223107258
103.77330190731641,536.5693288185969
91.71977406099674,478.26457728403625
115.59003920595518,595.8635003133836
90.5198199107162,470.5981287190769
101.84287865580924,527.4729686790793
98.01523417440995,506.1741102465906
98.16746735885988,507.7731653419017
103.23491576387354,532.4911308074479
106.17335495417035,547.3204228032774
107.70089677578673,556.1905576153152
94.47886754502494,489.1113083913397
105.93655727698084,547.4476786792088
95.73784983222791,494.2554134889574
107.82660397199463,557.8819917714378
96.84755265946616,501.4546074720518
107.56318364420613,555.4287229781271
109.48965926954627,564.998601113192
101.82570327389021,528.299875407028
102.19929176171442,528.5645209793183
96.54731098370341,498.2037217683126
98.96842532788119,512.3844549610178
95.21592692992672,493.2622876225872
104.7130459749615,538.4267608433605
97.57175771302592,499.5257519281242
97.61795955874321,501.99885075351705
105.19232616716818,542.3248318652445
101.98466917438788,528.2926698439044
100.1100238193456,515.8836299924625
96.30897975317257,496.4067174474027
103.7817181004643,533.6061892990363
100.62274022209675,520.9359541201435
106.88040786323766,550.733399048085
102.44461175726587,529.5454057347324
104.90368682438003,542.0682627994747
100.96752786614579,521.5407506323058
97.32351537188346,507.29911988822755
98.01431707048346,507.9568096579702
96.12219733332115,497.16207799475876
104.35190054022874,540.3723778527085
100.1124376078982,513.9043992260803
107.40914033673016,556.5224006133486
88.95567116480174,458.9420018721572
98.30923734726224,508.9907146198803
102.10595126118905,529.8116635607901
94.8388513336615,492.4040658895594
97.48407476426394,503.5516000652771
95.68739966881435,495.14696517901893
93.5866673249128,484.0663062655488
100.53893719576072,518.8599530797261
104.6081990765448,537.7799926402769
96.64205752513111,500.1721282538758
95.03408925796532,491.32226582229913
103.98817772041151,536.7509371449706
96.17693635016234,498.0671696457017
96.9304754500984,501.79930603985997
86.77548395274802,452.526125351931
97.15652872362361,501.9753146521296
97.1635376451304,499.3117883907206
97.3475426626083,503.31243898722306
101.80192446373658,525.5544590403883
95.59871687304904,492.31787602168555
98.6574494940658,505.4497472839034
105.65282710684328,541.9613785398269
99.13254265630276,514.4028484831483
105.03258558155693,539.9366656200866
95.08202745470818,494.48902109140926
94.34986337234042,486.4951268415197
97.9826448305506,505.32974665529304
101.9471698177555,527.8938398713444
93.52990310983057,482.18857803840024
99.06884220371902,511.2414694425313
103.23851360296737,530.9350241608726
100.3041788586792,519.5597054204543
94.05373002203532,484.625848513375
99.86882398653795,519.8156987317785
95.35540414761323,490.34702751074684
103.08916036079532,533.2393938764909
94.45854804411556,489.46136098832727
103.53811097961008,535.953465948462
107.59519357342518,553.1297276240645
98.2503101768696,510.12923282311203
96.7581407397527,499.9536430921385
86.9985244078318,449.3484372750728
102.97850135162035,532.1786485340133
84.60583863373478,438.085804193806
95.70743023721188,499.078858038338
97.50665050055862,503.0906377201927
97.26533537117272,503.7355883850867
100.00724688377501,517.633024659318
107.35136977967738,555.0491176733301
95.5215012359568,493.0864398645191
107.14180079690183,550.5282011090861
94.66578330231103,490.2923320833657
103.24978998546126,532.9582714914994
100.48091690319957,518.4451763338973
105.48153572695293,543.6870061401496
105.6053750157716,548.2823579472467
102.18155279854038,526.0021060839077
98.11049373512441,507.8399608245995
102.44119993111566,529.5837282104579
98.5578968513804,508.818375851812
99.15680901524561,513.8581125225762
93.98954909486946,488.39021126824395
96.14525264599592,498.8030803798952
97.32635829906069,500.46318356059334
98.00888348755045,507.8802896516843
100.59206043039869,519.0515101771875
105.0098126819364,540.7620321679622
96.90397706096294,501.6841034328086
96.12346001439236,499.0656136183545
100.01583831973433,517.5339342131947
96.10938566281321,495.587609434285
95.21666906256401,497.06532432087755
94.35095609270813,487.0258968178937
94.89998464059903,493.251679108467
99.40695637799364,514.5844401733956
100.52733652439665,516.2961636843938
101.63876973092522,525.086179116636
97.96568215738928,506.6705182995753
106.6708767027131,551.7227928616652
103.5711780013188,537.4003865166154
104.73483419633527,537.4162426868888
101.17770423188871,521.2634976883551
105.81224747045562,542.8849914068271
100.52582119882786,518.116977139202
98.00169906736525,508.48821081502666
99.70399528667866,516.6237356323556
99.22828269816118,513.3567943570355
104.24293333084236,538.9229370262732
102.30376576066331,529.4455663762276
93.28594297114323,480.70923527872293
106.4074745990811,551.1604406235468
93.2362021833231,482.00782314407815
103.88556018660482,535.0799630056625
99.18655454969768,511.3214805872604
102.36453440793677,528.901153474975
101.85273540201658,522.526967419728
97.2442687709563,500.6956168298338
96.24664731117007,497.7100822979625
93.89332782253786,486.77088729049586
99.30593552129301,515.1008967295775
101.37806435451148,525.4699686187075
105.64260436047186,546.6539322197814
98.58585336935816,507.0068937180431
96.0131412124875,495.8318446734902
97.34453138155858,506.43777964577646
102.92469761529904,531.8376543055506
97.73869190253906,505.6056424462101
100.183299491452,514.3252266922689
96.74542887373633,499.9247854812637
99.0549621471184,512.071321311961
93.43896485985866,487.45000501268214
103.96903604578397,533.118886596455
86.56240959481644,448.5133580444097
96.48718380847956,500.661956803478
102.43907049646485,530.0767907238192
96.48207567487086,498.4511022477528
99.51398257234263,515.4688430336635
105.0926596690309,545.9106436331297
95.7943787213869,497.42437819921673
89.96537247899656,466.81889165852135
107.03636849784695,552.6431476582227
99.40917203142466,510.93645885289766
94.2748624718731,490.06347678857
110.60487427866933,570.2525104859449
98.6077519536752,510.2525910282625
97.11767200446197,501.57974680866903
99.89748126148098,519.5862501696363
97.75151124487746,506.8160124964767
115.75688759894982,593.7818335412018
96.99303970992771,499.12548848807126
94.93150338744823,488.82666825212203
90.75674771408524,470.30998651874006
97.2383514534509,504.7079712934643
95.18394511206634,490.87406586565817
109.79900537826434,563.7927298989906
106.35597790395242,549.5141291697857
99.31685295252774,512.6893426630925
109.71161523763666,565.4502523296184
106.86037477344304,549.6286997857266
95.77321450752589,499.0114379553914
98.19063470884578,508.7576334006224
101.39772253264337,522.7811824089729
94.4039132311709,492.78241940825166
99.72174645791584,516.4010163804671
105.7496836528683,546.9640598624861
93.63751985139434,485.04628337446513
91.47571421268177,469.8778313056366
101.09258012312304,525.6431284304244
98.72641816618324,512.4973550218509
100.54112434030672,518.6266124254976
99.6886458004889,515.1707413171827
102.49718967323481,530.9576768838459
96.43336564364395,501.2225665772411
104.97259430266149,540.8245752055585
86.95546162221541,454.098172850129
96.31572908135466,500.1725762944188
103.13215391518908,531.8728797860778
100.78331651106635,519.5532291105711
98.74602944100619,511.6132701538578
96.58525849638039,502.08322353125936
91.17166188010918,473.4989015703358
102.03636288195185,529.4659148906529
95.13257525265017,490.67790378184657
106.15800004276113,548.5115944117663
97.81543505795389,505.4165112365447
92.24485034736567,476.24571287156124
97.42861582380621,505.41413051427423
99.63724571108375,513.3279052661338
100.7384328901173,524.2627185489024
99.58083651969004,512.1512948426837
93.41699549844124,486.0405561403804
99.5210168641474,517.432046596569
96.46846299540405,501.2585797093905
105.72167030196974,543.2714576644188
98.6521258733933,507.0482645629028
94.4156319454115,489.3139303495191
103.57370235327983,533.5383040603178
102.26818526729986,530.950625785342
97.98753405391054,505.4394234113554
107.89421602714314,560.6329646730701
96.44917682334825,497.3922005270788
105.94590866843332,548.5521296635184
98.5743907355269,510.45461646523466
100.80958242451841,520.0520609599075
98.78663312692997,510.17868903947056
96.89242313024123,501.38865719952406
102.96749432106658,529.7847195863226
99.49070769859838,513.61323594929
103.30733380600151,532.6682460416001
98.93571383379187,508.400483621286
105.52639887834715,542.6844184323787
93.03797565666159,479.11161520096283
102.08351697359552,526.8950944796843
95.82997438246932,495.6339425894348
108.53986985684544,561.9814709777994
102.48040814885128,526.5615122300247
104.16121642448479,538.510942130685
95.12765956421373,493.2988385521849
103.09692997414487,534.5160612340226
96.04336756331107,496.9614571633884
88.79786829735845,461.5761571043991
106.94509021728562,551.8287583720693
99.70661890075093,515.2087598626571
96.02480305833592,497.5827242004885
95.1605312972227,491.52624004047067
97.29023865901252,505.5802177924578
103.08265237845478,535.2422482984716
100.22203134917777,516.0162916078597
99.31012099600017,509.1195096456948
97.5292086677991,504.8747595224623
91.82665163238131,478.0771961693266
96.2206339672483,498.97766815906414
104.84493594580348,543.204013479956
111.34582216398195,574.9731340928067
103.95359508519017,534.3886212232095
102.37722185986816,528.8091804274306
100.83470718297988,523.096381856111
103.93270787070313,533.8081809420066
99.02763710213388,509.1753907864284
101.44713982617665,524.9350920204174
94.67263059677079,490.34035367454607
88.03379840299039,456.6010445635479
104.60162041057892,539.4601688847763
103.61849943522255,536.1148104892692
100.50983984874146,517.4471343644149
100.99899474673555,520.0128470166828
99.20368070868916,513.4668380181589
104.04087626416131,538.1034197777602
93.0587485566197,483.08051811258247
103.15540188986857,534.0873719716329
105.47498981218173,544.9815076822474
104.24572241096098,538.8954199701876
99.85920528716342,516.6545548316956
99.42878716252537,513.011411394512
102.12284199955091,529.9751087954473
101.40189357352406,521.0733291919473
102.51011068850094,531.5999652638238
106.85001115182803,547.9398936238946
105.32136954391271,545.3938787919773
107.38826087568712,556.8867716085474
106.23054155142273,546.240305000012
104.99648773273664,543.2709015776559
94.80182697297268,489.4169363889016
101.1749045055191,521.3804387862431
101.11905653804115,524.043920404126
103.68638560813338,534.9239888837127
104.27840214974152,537.7947504848713
92.91206192609032,478.804659146339
94.319316134967,486.8635365892849
101.17957324524743,522.9573009840898
100.94367751127552,518.5068569719908
102.87163329699052,533.5030310821115
98.19446832571474,504.1492426873226
107.71884684569704,553.3708221379321
101.66037100092333,521.7198360400274
105.78759174712977,546.5552879940396
100.86398129527996,520.0667884473343
101.05881628498884,519.6564759497236
100.02785601400925,518.222507862458
100.81681001232911,521.4867092048621
107.65582125094325,556.603830632917
108.60142449277123,562.1006693913646
99.36642334130617,514.887606475614
94.36242695296723,487.4357359058584
109.95967992980702,566.7084673252093
101.74584225761205,525.2894015998301
106.43629329905873,549.6327585121696
97.44574107341228,503.0458963885829
93.91436471201465,486.7643742486559
106.21231898237586,545.8353391148714
107.09399304970283,548.9795852003407
95.47308933938874,497.3784421365211
99.83217184741717,516.9314102397418
102.97107888227656,528.0929686060354
110.73502265222594,569.5495913356071
97.50184659432526,504.19517135710106
101.74179130555761,528.6561033093951
100.51256029319794,522.3765994970564
108.65787657861144,558.5772815732709
102.64658096963677,529.5998313542989
90.69686791930712,469.5492050953454
112.0573732233333,576.6338212546596
98.84050835608684,512.884505031111
97.22068795651111,503.3529431028445
103.7483154856939,534.5424459253552
99.0168041658452,514.6877185470491
107.97622092592228,555.4488437368545
110.14269909135692,569.460086205876
103.17794288930723,534.5847559651769
104.74511084596354,540.9381922367626
94.81518103039362,494.37997561970155
105.06262248089314,542.5043105735135
113.11087841784965,584.8524726479199
101.30723603933991,522.8958069913679
105.02118294241858,543.280988098452
92.77150035085698,484.4027887309537
100.33056330654904,519.7863938015383
103.9237477046933,538.7494897545321
90.11635823234627,471.2009156493287
100.13739055773048,518.5889839872099
110.54337780848995,569.1967162064586
96.80488703453054,501.41088305879725
103.60413108606889,537.0772967950604
109.5834359692115,565.6699942461007
97.87830426569738,506.8138186698464
112.12459880277267,578.2059804487918
99.81706751138114,516.7548661339063
102.16966834533035,527.4159346407064
93.11171320116844,482.1008564715858
116.19249721908854,597.5878646567617
104.4948319005685,538.9281697389191
96.9607615638075,501.68196701797046
104.28928206955607,539.1786765941972
102.56886602579021,533.9530791168391
107.03672413079116,552.1326868203373
98.3281497632412,506.86230111550094
100.3871936300389,517.375290972212
99.96905432473815,516.7405154446059
100.10719572638611,518.6483682722555
102.94191869602588,533.8146536644632
93.26118386205187,482.63075411167284
106.30180570143688,548.2383465102033
98.95047434096344,510.27205883861205
104.57843855340712,539.3951864224624
102.51167923116614,528.727378838804
105.21092344756362,543.0553096462888
94.2966414058553,484.6058512251651
97.87631385492745,508.9077150835191
101.84557788549016,527.2684836442232
100.6314838650092,519.2202285403916
93.87386320499806,486.00160873017114
96.1082276843384,498.21621153197606
103.26621196048694,535.0101813597154
102.27081035187193,526.067675331566
101.43005790894895,524.1375990418384
97.74963884875666,504.7144630326306
105.24222337286497,543.1570316338123
96.17439763491745,499.18172568818426
108.71505336051952,561.5464557274966
105.77174587346873,547.2145520715906
105.64889085818169,544.3342719285773
99.80792788277867,515.7120777894402
101.02518927338589,522.9499439642259
99.53182880426085,518.4634754655262
94.34724564594612,486.11345846581463
97.6960682307435,503.9589666938693
91.07720669956586,475.6631743015896
99.53950811181763,514.9266810006322
100.4851036529692,517.7682743290716
106.2602357131187,549.9288761287338
104.8269069872371,539.5723199850154
97.68724338977157,508.5434897987518
101.80502534155664,525.0232337722898
103.41306201140513,532.1253724509189
101.75050981864669,524.9937804525215
88.22888975710627,454.0680129136522
92.37572729565554,478.6044898336453
101.44632597992629,521.9441074886163
99.31784820265423,514.3077845432604
105.58506618887623,545.5355890022098
100.38569579381145,517.2098786240139
107.27924666292856,552.9122551077552
93.72778424486526,484.25458049532426
99.89734822641894,520.0594954953924
90.08357747764228,465.9068615717776
103.34840250545103,535.1201208704334
102.26697439864675,527.0653993585039
95.92873554553195,497.63083884244224
100.0198754250356,516.7487875134899
90.8315568218096,471.191268551586
95.99789285450787,496.1533710146368
99.61833758971015,511.3124820781815
107.3437799770687,557.9793874834039
102.14410743713961,523.0996072159146
99.94980591271394,517.2011249264071
102.96983995607339,528.2298420246524
94.3625713292204,490.09608382822285
91.48412300180811,473.89238107054274
103.4407467277968,537.5499491861618
101.22932879940115,525.162975758701
88.5906341884749,459.6604703685568
104.20934316310075,541.064275010278
91.08970553632949,473.4958502503069
90.27028123282571,471.0334277699472
100.18827067230535,519.702845601285
114.18846029368707,589.90938947538
106.0073368139064,549.7162512795718
109.54146402619298,569.5333073697649
98.75556787984493,508.5196716094482
96.33302161890578,499.9511429796412
105.03675357775647,544.5254306521249
86.77324400437773,452.83330583143186
99.3269993121121,512.2186007200751
90.23825765419674,470.02488999163154
105.20954665883036,543.5218756488953
94.98415192017187,491.033118443001
99.43529370131164,511.80090608562926
107.8750753998284,553.9303743595286
100.58459822992579,519.2200720075166
97.06501261543289,500.2847391804913
94.42631117639367,486.33310623568127
105.55774825872325,545.9994723271112
109.3350729561456,561.7494514076249
100.84375578780018,522.3227126689196
92.6120958488325,479.3052119645908
102.08117881954666,525.4879147609299
104.07764995993782,541.6987888968198
95.64823533972421,496.4399282355968
100.19884777669482,518.7437116437571
110.94052987347749,572.0107803708457
95.69334583290824,496.02686946947836
103.89057897845073,537.4740725783726
97.6306896891319,505.10513762105285
92.75645814696817,478.06968282490635
101.29147981243318,525.6352243760924
96.5821634196291,501.797599673748
99.09851771310801,509.25064395573816
106.5885674457903,549.444573881037
92.40157516242783,476.41271457246813
105.93846127601084,546.4455983015862
98.53689957666269,511.2548851580915
90.99090747985312,472.8443312152633
96.18410833485058,502.2976903352546
104.54902461299734,542.0689957072294
94.54754727658681,493.90623159610954
105.58818875717088,545.0523945702354
96.03973585098883,495.2333218506422
108.88969758717099,561.0456819834466
93.6771885681805,486.16600696292846
106.73373929733363,550.6211201715686
107.48078347211428,555.450783782614
98.65178605935044,512.1203408430279
98.07069681838252,503.7845989699889
96.0848146507795,496.1861822433675
95.86741162007495,496.2721782671166
109.27440119776156,564.1896342830571
98.21825303398035,511.7586468203016
91.78884777944552,475.9562233082786
110.86762402860371,568.6812606140595
100.51531800060742,517.8031996269818
107.82753974952347,559.165308618027
106.24550183234558,548.0715195591982
102.80995171672494,529.7652938980171
97.07337745973032,503.1370456878549
93.10959742978412,482.7477775586681
101.58583281886499,526.7895290593266
110.71865144459002,570.4155190437607
101.4338464442133,525.4281526288153
90.0230201477875,466.3853347650017
93.91602995217444,484.0290962319346
99.90239224427464,516.149187050827
94.01608239701902,485.4161431562885
95.78673617258153,497.36706138158326
108.24828219439615,559.2833718271852
95.18205844731351,493.53242085806517
92.15976048681213,475.5926763497977
106.8068977178028,548.852008810209
97.21365709513763,501.78259528597715
99.06828442932257,510.1386447271162
101.48592018340345,526.3981933420396
102.14216541094112,530.0723027976105
98.98568374076888,509.79271580243335
93.03848726001004,481.3674037470486
97.21860616481452,501.7412992832833
104.99848052192841,544.6041189597413
99.90642053409,521.4042605277346
105.37310565984268,543.7351080019268
101.98326335407505,524.7137739127671
100.40835102685588,519.3059061046271
104.93457846586061,542.0454295675621
108.16193090952855,554.7290529839038
97.78268773058949,507.09642403316474
103.23878366138314,530.6159478487261
107.64819030198761,553.831319168944
93.36356804853739,484.2679785507467
102.6384160342123,529.6138888581826
103.2311298608074,531.3025185129634
99.21997514019685,511.22791248792
93.54060333178248,481.0548336331167
107.8471093102074,562.9796021892367
105.36061349403477,543.5840200242754
108.21535380348783,560.6214677694684
102.05832649751282,525.5406557568606
106.4117889365268,551.3925718110695
106.68906986250748,551.3640702424005
93.2469090920201,482.8517861783434
104.90225480357034,541.4752584185741
103.57737763305299,534.0629691715691
113.29495390088196,582.644443216847
100.90362925641467,519.0752359955783
104.48836829386036,543.5093210974833
97.65624483460088,506.611521717019
94.43048295075823,490.86221619888454
100.90927581964684,520.970376146851
108.42289861135374,554.961020440034
97.62091827140861,507.1502265624245
104.26002146729695,541.0760857509922
101.71860944729563,526.1151701244377
99.0655361353035,517.0260642403273
108.1271364868739,561.5768938021195
95.5612710657943,492.78554022339017
105.5452334090519,543.1686108275975
98.29907892264661,506.55353675459213
97.85029742306422,507.8769083645753
100.95389803489137,524.1880120326647
102.1486162479387,526.5279595295762
98.51813574700952,509.9859388544785
97.85188892686894,507.46056778633545
98.44279355740352,511.28675019955534
92.95191448695397,478.68652543826215
110.36244034320865,569.7905657120632
107.67605314117418,557.0805272255955
99.45159274094419,512.9647221864798
100.83142088215085,521.1265237032643
106.17320310005746,545.54393955558
100.59342087396779,519.1149996072542
100.78220346222042,519.4526683864007
106.22563480283955,549.9093597602824
102.51045802557577,530.9179632282652
97.29059461824069,503.7278568500505
103.18858128697653,531.6513626652059
94.64442187861424,486.8616742469301
98.49396233081129,508.9582968284695
94.3302509780152,488.6098413219818
104.1429340133261,539.7571159121435
100.1625691261071,517.4603094366986
100.41556532512865,518.6605878952295
109.3639120930846,563.7927326733679
96.26936619354777,499.6002860782406
95.80323313816483,495.8746511393766
92.94564385448246,483.9432787015171
97.40174546511638,503.2447367895365
108.16902567493815,559.2179521086562
106.3593158916267,546.8625976867341
96.76383913061717,499.27628717497714
97.01536161208028,501.8207216594859
102.55328877277029,529.7589220150805
102.93260714538599,533.1569880279446
105.71884618896377,548.4271287151014
98.32411262928149,508.8405331020686
99.01798175936064,509.8401465213248
102.05704911251182,528.1192573749054
97.98056216333472,507.80152792495903
106.37704644698738,545.3922935075846
97.38133387027057,504.2589904647427
98.21608527716413,507.6059100397824
107.45493600584514,552.9264831266208
103.75954015901934,534.4144684036564
106.40328146636065,547.1711797965198
100.05628454646956,518.4415186683924
101.36508877721108,523.9167419249901
96.53463743622711,501.2149305670842
100.6543346826014,521.9705884018048
100.19889685858807,516.9702186471355
101.82206968862404,524.5044758806085
101.20303607087165,524.3667677151728
100.83464800123001,522.0764177186769
94.17890109243189,487.3368684520309
104.10205706105694,536.336850460262
102.34647396908457,529.2447903954284
91.61208754587904,476.5302986331541
99.98274751722461,515.3816139841227
96.42384631966881,496.4304169515047
95.72034436898952,498.6669775208938
108.51845489947709,561.9846131444195
100.09697096525916,517.17435252154
104.64615199982202,538.5771917714123
97.68161151332923,507.10203137233236
99.80416049492376,518.8308936087425
106.60409803612558,552.3503662919999
96.2609270846336,496.9360243791858
100.93225511099786,520.7892561188728
95.94819023661103,495.47728167545614
96.12869674935891,495.2093703616139
100.24009157675705,520.0028396529125
97.87953690079064,504.5498847464324
97.09451744825411,503.89391418456626
114.08558080778776,584.7233490349087
97.87323193370163,507.3188429074427
105.00534411628752,544.6713952855564
95.50975419832042,494.1406868795116
94.77483561260198,492.0138598661595
106.85120724745515,549.7665304033139
94.4306699385863,490.3157292612574
101.73040845920957,525.6831732690878
97.28016351566271,502.69923690600234
106.0199387708956,548.1447628651432
100.34248966681771,517.0529014019371
96.4349442450111,500.23094864966185
100.21324209202393,517.6944774678104
104.71455334103268,540.2950169002708
101.54784501728474,524.3778577739035
103.69157033618158,534.60266658371
98.09146305885221,510.1890731503292
100.17098104439776,516.4083988992647
105.68519371194806,546.3879583252125
108.31474255493934,557.2111943913144
101.70700544925162,531.6050237161237
91.9877202047408,476.2004522871649
105.61346710696938,542.2676736483012
92.8101520560482,480.76449257525627
98.78913335562912,509.7645894465234
102.03067756806921,528.7813373577278
100.66628317530443,520.4893287054653
98.79641488707992,509.85934040928174
102.72485737775219,531.6482801075682
92.3055381236923,478.2210445216748
100.21632944961073,521.3431102016162
109.6813340934056,564.5484468506145
106.22428218295693,545.8666776427358
100.12956828427319,520.0852722771247
99.69495701326086,514.9169482810731
104.2329988867563,540.3613264229042
103.9942157916413,536.7807619143115
109.64129735630766,566.1628096126016
96.45176741867567,497.69132192496227
103.92254153269411,540.1695350803781
102.26846865873509,530.1641518573189
93.10947274317685,481.8894729296111
99.4232098301162,512.4434999921579
98.78914346374327,511.9100542373546
97.55007856372244,501.59257713047464
96.85136468317863,501.8979686629587
105.78812666568251,547.0844720807088
98.16352802969102,503.3344532084532
98.63796089171689,508.5222721600017
103.13603238868689,533.8778520465164
108.28612716241685,558.5007817291028
98.06891548838733,510.2137070186896
104.6150857551132,538.8068634383231
102.28711089385546,531.3477242016165
100.23988816520992,516.6048824258696
104.61640239361856,538.0960981142435
98.98416317921554,512.8996838279987
100.49071796430597,521.523560526437
98.3304507128158,510.0814492168704
98.35454092223205,510.5870550704218
